dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.705100,3.047145,4.408340,0.017637,-0.214578,1.168020,1.570648
0.020000,2.705100,3.047421,4.408616,0.013813,-0.191199,1.168968,1.570696
0.020000,2.705100,3.047630,4.408825,0.010457,-0.167805,1.169722,1.570732
0.020000,2.705100,3.047782,4.408976,0.007569,-0.144399,1.170304,1.570758
0.020000,2.705100,3.047885,4.409079,0.005150,-0.120984,1.170735,1.570776
0.020000,2.705100,3.047949,4.409143,0.003198,-0.097563,1.171040,1.570787
0.020000,2.705100,3.047983,4.409178,0.001716,-0.074138,1.171239,1.570793
0.020000,2.705100,3.047997,4.409192,0.000701,-0.050711,1.171356,1.570796
0.020000,2.705100,3.048000,4.409195,0.000156,-0.027283,1.171413,1.570796
0.020000,2.705100,3.048000,4.409195,0.000000,-0.007784,0.974929,1.570796
